customer_id,recency,frequency,monetary,RF_SCORE,RFM_SCORE,segment
80ee3246-9d49-11e9-9897-000d3a38a36f,147.0,2.0,244.96999999999997,21,211,hibernating
fdcda81c-51ff-11ea-a243-000d3a38a36f,332.0,3.0,242.95999999999998,12,121,hibernating
a07ccdb6-9ee8-11e9-9897-000d3a38a36f,165.0,19.0,2679.02,25,255,cant_loose
6e374240-15e0-11ea-aa74-000d3a38a36f,283.0,7.0,987.56,15,154,cant_loose
f7573922-a5dd-11e9-a2fc-000d3a38a36f,311.0,4.0,684.48,13,134,at_Risk
db49123c-ab05-11e9-a2fc-000d3a38a36f,205.0,5.0,531.75,24,243,at_Risk
8cf14426-8546-11ea-80af-000d3a38a36f,110.0,2.0,208.87,31,311,about_to_sleep
80a4ce92-aa52-11e9-a2fc-000d3a38a36f,29.0,4.0,283.46,53,531,potential_loyalists
90cb720a-45af-11ea-a691-000d3a38a36f,201.0,4.0,390.95,23,232,at_Risk
299be258-51d1-11ea-a243-000d3a38a36f,44.0,9.0,2086.74,45,455,loyal_customers
06aed748-b0ad-11e9-9757-000d3a38a36f,66.0,11.0,1657.06,45,455,loyal_customers
177c7010-b050-11e9-9757-000d3a38a36f,68.0,3.0,359.96999999999997,42,422,potential_loyalists
de9b1afc-a853-11e9-a2fc-000d3a38a36f,5.0,13.0,1518.8,55,555,champions
67c961e4-ff16-11e9-a5e8-000d3a38a36f,37.0,9.0,1129.91,45,455,loyal_customers
0185f454-2614-11ea-8e1c-000d3a38a36f,356.0,4.0,429.96000000000004,13,132,at_Risk
096e0f0e-4e45-11ea-99ba-000d3a38a36f,47.0,6.0,1191.74,44,445,loyal_customers
e1854f14-713c-11ea-adca-000d3a38a36f,86.0,3.0,284.85,32,321,about_to_sleep
7c2964d0-2244-11ea-8523-000d3a38a36f,193.0,2.0,388.99,21,212,hibernating
7ada44d4-5e9c-11ea-be5b-000d3a38a36f,320.0,2.0,395.47,11,112,hibernating
af46deda-a489-11e9-a2fc-000d3a38a36f,78.0,7.0,1560.82,45,455,loyal_customers
60e5a562-583a-11eb-9e65-000d3a38a36f,127.0,2.0,242.94,31,311,about_to_sleep
c359b576-a5c6-11e9-a2fc-000d3a38a36f,201.0,6.0,1818.45,24,245,at_Risk
81ef8ec8-4d80-11ea-9655-000d3a38a36f,17.0,2.0,219.98000000000002,51,511,new_customers
2b13b8e2-2227-11ea-8523-000d3a38a36f,25.0,2.0,152.87,51,511,new_customers
29a52de8-52f0-11ea-9ade-000d3a38a36f,260.0,3.0,546.4200000000001,12,123,hibernating
0067e5b2-5447-11ea-b1db-000d3a38a36f,10.0,3.0,282.36,52,521,potential_loyalists
473361e2-5b3b-11ea-b969-000d3a38a36f,367.0,2.0,239.48000000000002,11,111,hibernating
c7eda238-aa9d-11e9-a2fc-000d3a38a36f,186.0,2.0,246.96999999999997,21,211,hibernating
a1182d9e-a751-11e9-a2fc-000d3a38a36f,70.0,12.0,2324.76,45,455,loyal_customers
27a56e70-5428-11ea-b1db-000d3a38a36f,77.0,5.0,460.16999999999996,44,443,loyal_customers
644a1df2-2a03-11ea-87cc-000d3a38a36f,17.0,3.0,368.7,52,522,potential_loyalists
767df00a-5bd8-11ea-a3f5-000d3a38a36f,4.0,17.0,2464.46,55,555,champions
307e72f4-7ca4-11ea-80af-000d3a38a36f,12.0,6.0,1762.14,54,545,champions
0eadb150-706d-11ea-8369-000d3a38a36f,361.0,4.0,546.9,13,133,at_Risk
6dbf01d0-a13d-11e9-a2fc-000d3a38a36f,185.0,5.0,274.93,24,241,at_Risk
bdee0f9a-2683-11ea-b9a0-000d3a38a36f,73.0,6.0,509.94000000000005,44,443,loyal_customers
54603ade-d634-11e9-93bc-000d3a38a36f,256.0,7.0,810.42,15,154,cant_loose
6e64c2a4-fa3a-11e9-b138-000d3a38a36f,322.0,5.0,706.19,14,144,at_Risk
3c10af1e-aeba-11e9-a2fc-000d3a38a36f,60.0,9.0,1353.85,45,455,loyal_customers
f786713e-5f68-11ea-be5b-000d3a38a36f,298.0,3.0,282.9,12,121,hibernating
e9d159ca-a6d4-11e9-a2fc-000d3a38a36f,311.0,2.0,170.48,11,111,hibernating
4e798702-ac2b-11e9-a2fc-000d3a38a36f,88.0,5.0,470.84000000000003,34,343,loyal_customers
03be2542-52f7-11ea-9ade-000d3a38a36f,3.0,5.0,807.8399999999999,54,544,champions
9d9ae77a-4d9a-11ea-9655-000d3a38a36f,118.0,3.0,869.97,32,324,about_to_sleep
f438a366-c4db-11ea-84c6-000d3a38a36f,321.0,2.0,355.47,11,112,hibernating
d5577946-a5ae-11ea-bd63-000d3a38a36f,154.0,2.0,179.98,21,211,hibernating
95f72c28-7e77-11ea-80af-000d3a38a36f,195.0,7.0,2269.77,25,255,cant_loose
ff009a4e-a739-11e9-a2fc-000d3a38a36f,94.0,24.0,3231.95,35,355,loyal_customers
1c216aa4-b0cc-11e9-9757-000d3a38a36f,13.0,6.0,1170.86,54,545,champions
b50ba80e-9ea9-11e9-9897-000d3a38a36f,360.0,2.0,165.98,11,111,hibernating
678c1bb0-a19a-11e9-a2fc-000d3a38a36f,134.0,2.0,109.97,31,311,about_to_sleep
2082f4c0-a7e1-11ea-bd63-000d3a38a36f,65.0,3.0,397.97,42,422,potential_loyalists
90bc0450-61ac-11ea-8dd8-000d3a38a36f,250.0,3.0,533.39,12,123,hibernating
4ed03a44-a513-11e9-a2fc-000d3a38a36f,341.0,7.0,975.52,15,154,cant_loose
1a709b46-b061-11e9-9757-000d3a38a36f,136.0,11.0,2259.1299999999997,35,355,loyal_customers
35c07a08-907e-11ea-af25-000d3a38a36f,109.0,3.0,792.7,32,324,about_to_sleep
697aa6fa-d1f8-11ea-8aab-000d3a38a36f,4.0,7.0,1571.9499999999998,55,555,champions
34935b92-9e6a-11ea-80cd-000d3a38a36f,314.0,2.0,257.6,11,111,hibernating
c42af346-b15d-11e9-89fa-000d3a38a36f,31.0,6.0,1022.75,54,545,champions
8440ea68-5bc8-11ea-8cb6-000d3a38a36f,7.0,5.0,433.90999999999997,54,542,champions
a81615a0-4118-11ea-8359-000d3a38a36f,108.0,4.0,492.44000000000005,33,333,need_attention
fcd922f6-5b46-11ea-83fc-000d3a38a36f,138.0,4.0,479.26,33,333,need_attention
19ac836a-245f-11ea-a30f-000d3a38a36f,80.0,3.0,320.27,42,422,potential_loyalists
c05ef9c0-a793-11e9-a2fc-000d3a38a36f,83.0,6.0,890.9,44,444,loyal_customers
c9763f46-a85b-11e9-a2fc-000d3a38a36f,23.0,5.0,757.52,54,544,champions
d3af9cbe-5459-11ea-b1db-000d3a38a36f,76.0,6.0,849.94,44,444,loyal_customers
b7ea09a6-b1bb-11e9-89fa-000d3a38a36f,184.0,3.0,309.96,22,222,hibernating
580fb6b2-aaa8-11e9-a2fc-000d3a38a36f,64.0,2.0,149.89,41,411,promising
0db76982-1a12-11ea-941b-000d3a38a36f,9.0,5.0,908.16,54,544,champions
7930cdf2-b077-11e9-9757-000d3a38a36f,194.0,3.0,392.72,22,222,hibernating
019280fa-a87b-11e9-a2fc-000d3a38a36f,309.0,3.0,210.49,12,121,hibernating
8496448e-431f-11ea-8b43-000d3a38a36f,185.0,2.0,421.89,21,212,hibernating
6e981a32-726c-11ea-adca-000d3a38a36f,46.0,11.0,1878.43,45,455,loyal_customers
78715ee2-aed1-11e9-a2fc-000d3a38a36f,333.0,5.0,743.86,14,144,at_Risk
c5d3c79a-d6b0-11e9-93bc-000d3a38a36f,26.0,2.0,228.86999999999998,51,511,new_customers
63e38f7e-f763-11e9-841e-000d3a38a36f,83.0,2.0,315.6,41,412,promising
a97951be-b121-11e9-9757-000d3a38a36f,104.0,4.0,339.96000000000004,33,332,need_attention
5a0b9e4e-984c-11ea-9d91-000d3a38a36f,119.0,2.0,479.9,31,313,about_to_sleep
556e4b08-adc3-11e9-a2fc-000d3a38a36f,307.0,4.0,599.95,13,133,at_Risk
e7d91f50-671c-11ea-9d38-000d3a38a36f,21.0,5.0,1191.42,54,545,champions
f5542c64-3de7-11ea-9e19-000d3a38a36f,167.0,5.0,1232.6100000000001,24,245,at_Risk
6fe261e6-2f3b-11ea-8467-000d3a38a36f,71.0,3.0,311.96,42,422,potential_loyalists
78566b7e-174e-11ea-9213-000d3a38a36f,17.0,8.0,2352.04,55,555,champions
cf1d576a-afc5-11e9-9757-000d3a38a36f,138.0,10.0,1621.29,35,355,loyal_customers
85a22c42-9493-11ea-85df-000d3a38a36f,173.0,2.0,328.65,21,212,hibernating
0570a22a-62b5-11ea-9861-000d3a38a36f,91.0,11.0,1855.07,35,355,loyal_customers
74b99c7a-5bf0-11ea-99d9-000d3a38a36f,363.0,2.0,269.98,11,111,hibernating
7658c292-dde0-11e9-a848-000d3a38a36f,331.0,2.0,683.3399999999999,11,114,hibernating
47d94014-2443-11ea-a30f-000d3a38a36f,283.0,6.0,638.47,14,143,at_Risk
5964c846-53b2-11ea-abe0-000d3a38a36f,319.0,2.0,469.97,11,113,hibernating
f9561e98-6741-11ea-9d38-000d3a38a36f,13.0,6.0,1673.39,54,545,champions
5ce09cd6-545a-11ea-b1db-000d3a38a36f,168.0,4.0,637.78,23,233,at_Risk
2a2c7980-a9ed-11e9-a2fc-000d3a38a36f,103.0,2.0,250.85000000000002,31,311,about_to_sleep
0b89590e-9db7-11e9-9897-000d3a38a36f,186.0,10.0,1325.9,25,255,cant_loose
d85efb26-b128-11e9-9757-000d3a38a36f,81.0,3.0,204.36,42,421,potential_loyalists
3cccd976-a8e5-11e9-a2fc-000d3a38a36f,98.0,3.0,338.85,32,322,about_to_sleep
6c50ceea-531d-11ea-acd3-000d3a38a36f,25.0,4.0,620.47,53,533,potential_loyalists
6cd0f332-5b41-11ea-ac85-000d3a38a36f,363.0,2.0,350.67,11,112,hibernating
d90c798e-aae5-11e9-a2fc-000d3a38a36f,87.0,6.0,839.52,34,344,loyal_customers
5018446e-9de7-11ea-80cd-000d3a38a36f,74.0,4.0,528.46,43,433,potential_loyalists
bef451b4-0d47-11eb-8ffc-000d3a38a36f,33.0,3.0,539.4499999999999,52,523,potential_loyalists
edd4d1b0-a7fa-11e9-a2fc-000d3a38a36f,261.0,4.0,642.44,13,133,at_Risk
42b92336-52f8-11ea-9ade-000d3a38a36f,126.0,2.0,309.97,31,312,about_to_sleep
126a9328-aeff-11ea-b736-000d3a38a36f,318.0,9.0,1449.83,15,155,cant_loose
6ec5737a-a2eb-11e9-a2fc-000d3a38a36f,108.0,8.0,994.8499999999999,35,354,loyal_customers
9ba3f154-5b0b-11ea-b815-000d3a38a36f,10.0,2.0,240.27,51,511,new_customers
380ddc7c-9d92-11e9-9897-000d3a38a36f,95.0,5.0,224.95,34,341,loyal_customers
3cb0fb60-22d5-11ea-8523-000d3a38a36f,117.0,3.0,200.95999999999998,32,321,about_to_sleep
e1001c24-a539-11e9-a2fc-000d3a38a36f,49.0,3.0,998.9,42,424,potential_loyalists
f5b2c542-fd92-11ea-a657-000d3a38a36f,4.0,3.0,769.88,52,524,potential_loyalists
f3b8278a-af89-11e9-a2fc-000d3a38a36f,4.0,3.0,547.23,52,523,potential_loyalists
def25e30-1193-11ea-846f-000d3a38a36f,99.0,4.0,501.37,33,333,need_attention
11d2ce4c-2446-11ea-a30f-000d3a38a36f,8.0,4.0,426.78000000000003,53,532,potential_loyalists
37cb2406-a5b0-11e9-a2fc-000d3a38a36f,350.0,5.0,514.2,14,143,at_Risk
a350a398-c4f6-11ea-98f7-000d3a38a36f,212.0,5.0,955.42,24,244,at_Risk
37e71738-e2b9-11e9-ad00-000d3a38a36f,251.0,3.0,299.96999999999997,12,121,hibernating
9300c2d6-a5a0-11ea-bd63-000d3a38a36f,141.0,4.0,784.48,33,334,need_attention
0edd0772-9dbc-11e9-9897-000d3a38a36f,332.0,3.0,458.49,12,123,hibernating
cab1735c-a46a-11e9-a2fc-000d3a38a36f,22.0,3.0,708.26,52,524,potential_loyalists
c7811fa8-a5db-11e9-a2fc-000d3a38a36f,7.0,9.0,1228.2800000000002,55,555,champions
fd969980-a9d5-11e9-a2fc-000d3a38a36f,220.0,10.0,1563.91,25,255,cant_loose
c1339dd2-5446-11ea-b1db-000d3a38a36f,122.0,6.0,767.16,34,344,loyal_customers
89e801f8-e2bb-11e9-ad00-000d3a38a36f,79.0,11.0,1099.86,45,455,loyal_customers
73322782-a561-11e9-a2fc-000d3a38a36f,73.0,3.0,234.96999999999997,42,421,potential_loyalists
ee0707f2-286f-11ea-b87a-000d3a38a36f,34.0,3.0,461.70000000000005,42,423,potential_loyalists
716acbc2-6373-11ea-a6dc-000d3a38a36f,174.0,3.0,248.46999999999997,22,221,hibernating
e5674cec-ad1d-11e9-a2fc-000d3a38a36f,147.0,10.0,1545.45,25,255,cant_loose
c7d00af0-fe41-11e9-a5e8-000d3a38a36f,11.0,5.0,557.07,54,543,champions
9f8b2ef8-53c8-11ea-abe0-000d3a38a36f,232.0,3.0,743.96,22,224,hibernating
c6f29268-2c29-11ea-b752-000d3a38a36f,132.0,3.0,362.96000000000004,32,322,about_to_sleep
21358b02-a112-11e9-a2fc-000d3a38a36f,239.0,5.0,809.65,14,144,at_Risk
4fdf916a-e21b-11e9-957d-000d3a38a36f,21.0,5.0,781.9,54,544,champions
4f61de18-5bac-11ea-9c4e-000d3a38a36f,22.0,5.0,878.73,54,544,champions
323dc8be-3f88-11ea-aa6b-000d3a38a36f,336.0,2.0,449.89,11,112,hibernating
e1d58030-2162-11ea-9618-000d3a38a36f,31.0,5.0,545.89,54,543,champions
86e8b444-ac05-11e9-a2fc-000d3a38a36f,266.0,3.0,358.69000000000005,12,122,hibernating
30fcd0b4-b14c-11e9-9757-000d3a38a36f,113.0,5.0,622.9300000000001,34,343,loyal_customers
47fa9d62-9da3-11e9-9897-000d3a38a36f,297.0,2.0,207.98,11,111,hibernating
08fc15f8-d662-11e9-93bc-000d3a38a36f,116.0,5.0,674.52,34,344,loyal_customers
4c79fca4-5bc4-11ea-9e92-000d3a38a36f,99.0,6.0,808.6700000000001,34,344,loyal_customers
4e8edada-ddcc-11e9-a848-000d3a38a36f,15.0,2.0,142.97,51,511,new_customers
39ad5862-8a8d-11ea-8ec0-000d3a38a36f,169.0,3.0,557.72,22,223,hibernating
55abf41a-9f1f-11e9-9897-000d3a38a36f,48.0,5.0,654.18,44,443,loyal_customers
aa28e96a-a7f0-11e9-a2fc-000d3a38a36f,333.0,5.0,554.93,14,143,at_Risk
31f3c2b2-b1d2-11e9-89fa-000d3a38a36f,171.0,4.0,502.6,23,233,at_Risk
c9ca933a-2073-11ea-87bf-000d3a38a36f,40.0,4.0,294.94,43,431,potential_loyalists
d71a2f66-a6dc-11e9-a2fc-000d3a38a36f,31.0,15.0,2278.58,55,555,champions
ae164ea8-a9ff-11e9-a2fc-000d3a38a36f,331.0,2.0,100.47,11,111,hibernating
a5af05d4-ae05-11e9-a2fc-000d3a38a36f,127.0,4.0,1209.8899999999999,33,335,need_attention
608e4784-adf2-11e9-a2fc-000d3a38a36f,185.0,3.0,295.45,22,221,hibernating
2e47872a-53da-11ea-94d4-000d3a38a36f,20.0,4.0,838.04,53,534,potential_loyalists
6881b712-b042-11e9-9757-000d3a38a36f,214.0,2.0,420.71,21,212,hibernating
5250a2d8-a925-11e9-a2fc-000d3a38a36f,182.0,7.0,1219.2,25,255,cant_loose
230539da-9f7f-11e9-a2fc-000d3a38a36f,84.0,2.0,184.97,31,311,about_to_sleep
88599a5a-5272-11ea-956d-000d3a38a36f,76.0,2.0,249.98000000000002,41,411,promising
42005b14-184f-11ea-9213-000d3a38a36f,80.0,4.0,653.43,43,433,potential_loyalists
f7457b20-94ba-11ea-85df-000d3a38a36f,89.0,2.0,437.97,31,312,about_to_sleep
8493f9de-7107-11ea-ad37-000d3a38a36f,70.0,6.0,918.63,44,444,loyal_customers
5196a144-15e5-11ea-aa74-000d3a38a36f,188.0,5.0,470.45,24,243,at_Risk
4493d25c-52ec-11ea-9ade-000d3a38a36f,76.0,4.0,309.46,43,432,potential_loyalists
ecd6726e-aef3-11e9-a2fc-000d3a38a36f,33.0,10.0,1527.04,55,555,champions
5bf4535e-a6e9-11e9-a2fc-000d3a38a36f,317.0,3.0,309.94,12,122,hibernating
5b4a4434-ab9b-11e9-a2fc-000d3a38a36f,246.0,4.0,404.97,13,132,at_Risk
dc599c4e-b11f-11e9-9757-000d3a38a36f,80.0,4.0,515.9399999999999,43,433,potential_loyalists
ec7b0a34-b153-11e9-9757-000d3a38a36f,191.0,2.0,236.77,21,211,hibernating
612e222c-9ddf-11e9-9897-000d3a38a36f,328.0,8.0,692.69,15,154,cant_loose
a3c92274-ac91-11e9-a2fc-000d3a38a36f,58.0,4.0,605.46,43,433,potential_loyalists
28b10672-5288-11ea-8850-000d3a38a36f,124.0,5.0,735.9200000000001,34,344,loyal_customers
8019a364-6517-11ea-bac7-000d3a38a36f,104.0,3.0,273.38,32,321,about_to_sleep
8d7d14a0-bbb6-11ea-a0c9-000d3a38a36f,122.0,3.0,579.96,32,323,about_to_sleep
91eea29e-a2a1-11e9-a2fc-000d3a38a36f,6.0,3.0,304.96999999999997,52,522,potential_loyalists
318339e4-f349-11e9-9346-000d3a38a36f,202.0,2.0,396.98,21,212,hibernating
637d2bb8-abf9-11e9-a2fc-000d3a38a36f,202.0,4.0,1109.92,23,235,at_Risk
6585f6ae-50f6-11ea-99ba-000d3a38a36f,78.0,3.0,663.44,42,424,potential_loyalists
8a17f1a0-abfd-11e9-a2fc-000d3a38a36f,262.0,3.0,239.97000000000003,12,121,hibernating
a67cf028-a560-11e9-a2fc-000d3a38a36f,357.0,2.0,223.47,11,111,hibernating
37cc23ec-a9f2-11e9-a2fc-000d3a38a36f,253.0,3.0,450.37,12,122,hibernating
d3469162-af1b-11e9-a2fc-000d3a38a36f,54.0,6.0,520.91,44,443,loyal_customers
f66114fa-a0d5-11e9-a2fc-000d3a38a36f,8.0,8.0,2373.7799999999997,55,555,champions
170f461c-1854-11eb-8d74-000d3a38a36f,217.0,2.0,949.97,21,214,hibernating
f9fac2e0-a3c9-11e9-a2fc-000d3a38a36f,62.0,3.0,369.97,42,422,potential_loyalists
e8ac60fc-a595-11e9-a2fc-000d3a38a36f,274.0,11.0,1316.59,15,155,cant_loose
96b2fdec-670f-11ea-9d38-000d3a38a36f,90.0,2.0,499.98,31,313,about_to_sleep
9dfc52c0-b066-11e9-9757-000d3a38a36f,345.0,14.0,1440.53,15,155,cant_loose
65ad31dc-b02f-11e9-9757-000d3a38a36f,4.0,3.0,430.57,52,522,potential_loyalists
cedc85b6-2156-11ea-9618-000d3a38a36f,178.0,3.0,262.85,22,221,hibernating
a8e12f1e-d69d-11e9-93bc-000d3a38a36f,49.0,9.0,1528.13,45,455,loyal_customers
10ae84d4-5b05-11ea-b2b0-000d3a38a36f,353.0,4.0,456.15999999999997,13,133,at_Risk
e75b4ff2-1ea2-11ea-aa32-000d3a38a36f,133.0,5.0,719.94,34,344,loyal_customers
f66edc76-a435-11e9-a2fc-000d3a38a36f,61.0,5.0,636.24,44,443,loyal_customers
efcd710a-ab21-11e9-a2fc-000d3a38a36f,275.0,4.0,350.65,13,132,at_Risk
fad46d76-ad09-11e9-a2fc-000d3a38a36f,358.0,4.0,616.9200000000001,13,133,at_Risk
6d0a50cc-a1c5-11e9-a2fc-000d3a38a36f,247.0,2.0,289.96,11,111,hibernating
6b0a8358-c03e-11ea-9c44-000d3a38a36f,82.0,3.0,653.46,42,423,potential_loyalists
e25eae04-a418-11e9-a2fc-000d3a38a36f,10.0,10.0,1791.1599999999999,55,555,champions
8cbf0cb6-af15-11e9-a2fc-000d3a38a36f,13.0,5.0,570.44,54,543,champions
cde0eed8-62b3-11ea-9861-000d3a38a36f,4.0,5.0,595.9399999999999,54,543,champions
1295f1ca-2124-11eb-b361-000d3a38a36f,252.0,13.0,1061.26,15,155,cant_loose
a2db437e-f7fa-11e9-841e-000d3a38a36f,246.0,5.0,522.37,14,143,at_Risk
f5d24d5a-61d3-11ea-8dd8-000d3a38a36f,133.0,2.0,199.97,31,311,about_to_sleep
5ebd5b62-dde4-11e9-a848-000d3a38a36f,161.0,6.0,1014.61,24,244,at_Risk
f9a551e4-a0d5-11e9-a2fc-000d3a38a36f,84.0,3.0,673.89,32,324,about_to_sleep
ee0cf542-aa8c-11e9-a2fc-000d3a38a36f,6.0,3.0,1081.43,52,525,potential_loyalists
cb9ff576-9c72-11ea-a27a-000d3a38a36f,336.0,2.0,160.72,11,111,hibernating
28b58d60-1ae7-11ea-98d5-000d3a38a36f,259.0,5.0,679.26,14,144,at_Risk
865d8f5e-a2be-11e9-a2fc-000d3a38a36f,36.0,2.0,299.89,41,411,promising
3e41f07c-d6ce-11e9-93bc-000d3a38a36f,83.0,3.0,387.96000000000004,42,422,potential_loyalists
d305db64-7355-11ea-92d0-000d3a38a36f,45.0,8.0,928.4200000000001,45,454,loyal_customers
247fd7b8-499b-11ea-8a4f-000d3a38a36f,164.0,3.0,439.78999999999996,22,222,hibernating
b81282fe-b121-11e9-9757-000d3a38a36f,166.0,9.0,1134.52,25,255,cant_loose
013a12e0-606c-11ea-8dd8-000d3a38a36f,13.0,2.0,304.97,51,512,new_customers
b6510b5a-9e36-11e9-9897-000d3a38a36f,57.0,11.0,1018.09,45,454,loyal_customers
3588c050-9f1f-11e9-9897-000d3a38a36f,288.0,3.0,179.95,12,121,hibernating
38009264-afbd-11e9-9757-000d3a38a36f,84.0,7.0,949.8299999999999,35,354,loyal_customers
af1c6fb6-fa64-11e9-b138-000d3a38a36f,111.0,3.0,369.96000000000004,32,322,about_to_sleep
60780184-2b44-11ea-9d27-000d3a38a36f,153.0,3.0,307.46000000000004,22,222,hibernating
2260e2c0-ac47-11e9-a2fc-000d3a38a36f,243.0,7.0,843.8000000000001,15,154,cant_loose
eb3dfd70-5bda-11ea-bc8d-000d3a38a36f,293.0,2.0,299.98,11,111,hibernating
883e8450-ab78-11e9-a2fc-000d3a38a36f,21.0,4.0,746.92,53,534,potential_loyalists
aff4b22e-a7be-11ea-bd63-000d3a38a36f,118.0,2.0,170.87,31,311,about_to_sleep
4f4afc54-119a-11ea-846f-000d3a38a36f,185.0,2.0,479.45000000000005,21,213,hibernating
ebc12cc8-ff27-11e9-a5e8-000d3a38a36f,46.0,19.0,2507.5899999999997,45,455,loyal_customers
8db87a24-abca-11e9-a2fc-000d3a38a36f,330.0,5.0,702.4300000000001,14,144,at_Risk
1c994202-1ad7-11ea-98d5-000d3a38a36f,111.0,10.0,1801.33,35,355,loyal_customers
aea6ce20-6b1e-11ea-9c62-000d3a38a36f,66.0,10.0,1685.11,45,455,loyal_customers
5edb3b0c-015a-11ea-a5e8-000d3a38a36f,343.0,2.0,153.98,11,111,hibernating
a9089ea4-2aa9-11ea-b3a7-000d3a38a36f,25.0,16.0,2729.68,55,555,champions
ae0eeb78-b1f6-11e9-89fa-000d3a38a36f,14.0,11.0,1220.1999999999998,55,555,champions
e8110af2-9dad-11e9-9897-000d3a38a36f,219.0,5.0,810.85,24,244,at_Risk
74f8715e-263d-11ea-8e1c-000d3a38a36f,151.0,3.0,838.8,22,224,hibernating
aefed712-1d00-11ea-a490-000d3a38a36f,28.0,7.0,1179.41,55,555,champions
efcb126c-a5ad-11e9-a2fc-000d3a38a36f,188.0,4.0,428.43,23,232,at_Risk
fbba7ee8-2422-11ea-a30f-000d3a38a36f,18.0,3.0,346.08,52,522,potential_loyalists
6357c7a4-23d8-11ea-8523-000d3a38a36f,162.0,6.0,691.91,24,244,at_Risk
c65bb7ee-aaf6-11e9-a2fc-000d3a38a36f,71.0,14.0,1703.75,45,455,loyal_customers
bc88b1bc-5ea7-11ea-be5b-000d3a38a36f,195.0,5.0,536.91,24,243,at_Risk
d8ae4fce-544c-11ea-b1db-000d3a38a36f,261.0,2.0,170.48,11,111,hibernating
ef6f1ed8-a11d-11e9-a2fc-000d3a38a36f,338.0,3.0,755.95,12,124,hibernating
0925ae66-aef0-11e9-a2fc-000d3a38a36f,316.0,2.0,209.98,11,111,hibernating
73883234-d631-11e9-93bc-000d3a38a36f,141.0,4.0,868.77,33,334,need_attention
078b7ede-ac9b-11e9-a2fc-000d3a38a36f,61.0,2.0,315.86,41,412,promising
7d7bea46-b125-11e9-9757-000d3a38a36f,33.0,14.0,2219.3399999999997,55,555,champions
1c763640-af07-11e9-a2fc-000d3a38a36f,203.0,4.0,684.9200000000001,23,234,at_Risk
98d715e0-ac66-11e9-a2fc-000d3a38a36f,4.0,14.0,1408.73,55,555,champions
1332638c-a576-11e9-a2fc-000d3a38a36f,9.0,3.0,315.96,52,522,potential_loyalists
a0b27eb4-acd7-11e9-a2fc-000d3a38a36f,268.0,4.0,744.38,13,134,at_Risk
d8052fa2-9ec6-11e9-9897-000d3a38a36f,117.0,3.0,512.97,32,323,about_to_sleep
580e741c-28ef-11ea-b87a-000d3a38a36f,128.0,2.0,171.98,31,311,about_to_sleep
bc61a42c-d663-11e9-93bc-000d3a38a36f,28.0,4.0,1379.44,53,535,potential_loyalists
a30992f2-1f18-11ea-87bf-000d3a38a36f,236.0,4.0,967.91,13,134,at_Risk
7829ae12-21d1-11ea-9618-000d3a38a36f,10.0,13.0,1060.27,55,555,champions
c8497de0-aac7-11e9-a2fc-000d3a38a36f,54.0,2.0,159.98,41,411,promising
eb319c72-a408-11e9-a2fc-000d3a38a36f,104.0,2.0,319.98,31,312,about_to_sleep
3ac02b86-aa5e-11e9-a2fc-000d3a38a36f,28.0,7.0,1703.73,55,555,champions
9430dc66-49d1-11ea-8a4f-000d3a38a36f,28.0,7.0,710.38,55,554,champions
35589d80-5b9e-11ea-a804-000d3a38a36f,190.0,2.0,256.96999999999997,21,211,hibernating
1b2bd848-21d6-11ea-9618-000d3a38a36f,84.0,4.0,506.95000000000005,33,333,need_attention
d4f6f48c-30ff-11ea-b884-000d3a38a36f,40.0,8.0,1070.4,45,455,loyal_customers
cb1eb7b4-47fd-11ea-b6c0-000d3a38a36f,96.0,4.0,519.9399999999999,33,333,need_attention
b7a39f54-49ee-11ea-b0b1-000d3a38a36f,7.0,2.0,234.98000000000002,51,511,new_customers
55040364-9ece-11e9-9897-000d3a38a36f,226.0,5.0,436.06,24,242,at_Risk
68e7de62-de3a-11ea-9c1f-000d3a38a36f,188.0,4.0,356.95,23,232,at_Risk
88b0613a-33ec-11eb-9a15-000d3a38a36f,88.0,2.0,659.29,31,313,about_to_sleep
f64a436a-b6f0-11ea-b48c-000d3a38a36f,22.0,4.0,2067.65,53,535,potential_loyalists
19c19db4-a399-11e9-a2fc-000d3a38a36f,253.0,5.0,451.90000000000003,14,142,at_Risk
790e637a-707f-11ea-8369-000d3a38a36f,108.0,4.0,846.06,33,334,need_attention
0b640f60-1c87-11ea-a490-000d3a38a36f,104.0,2.0,254.95,31,311,about_to_sleep
01541ece-ee0c-11e9-9346-000d3a38a36f,229.0,3.0,699.83,22,224,hibernating
3d1ec178-d6c1-11e9-93bc-000d3a38a36f,126.0,3.0,274.94,32,321,about_to_sleep
54185462-9e85-11e9-9897-000d3a38a36f,143.0,4.0,410.92999999999995,33,332,need_attention
b3b9f10c-b0c1-11e9-9757-000d3a38a36f,46.0,5.0,1598.6,44,445,loyal_customers
d79caba8-5bea-11ea-8885-000d3a38a36f,29.0,6.0,695.2,54,544,champions
50aeb922-d419-11ea-9838-000d3a38a36f,5.0,3.0,271.36,52,521,potential_loyalists
12e4707e-c680-11ea-9bc9-000d3a38a36f,243.0,2.0,183.48,11,111,hibernating
3e2ce50c-61e7-11ea-8dd8-000d3a38a36f,104.0,2.0,340.71000000000004,31,312,about_to_sleep
eaa03c3a-3a23-11ea-85d6-000d3a38a36f,88.0,11.0,1392.02,35,355,loyal_customers
